t 1 2 3 4 5 6 7 8 9 jO0500 jO0100 jO0300 jV0900 
0.000319 -1.64788 0 1.09693 1.09693 1.64788 1.64788 0 0 0 -0.00164788 0.00164788 -2.3898e-18 0
0.0003195 -1.64788 0 1.09693 1.09693 1.64788 1.64788 0 0 0 -0.00164788 0.00164788 -3.81345e-18 0
0.00032 -1.64788 0 1.09693 1.09693 1.64788 1.64788 0 0 1.79978e-11 -0.00164788 0.00164788 -1.90657e-18 0
0.0003205 -1.68254 0 1.0409 0.00103986 1.68254 0.00168086 0 0 2 -0.00336339 0.0027224 0.000640998 0
0.000321 -1.72622 0 0.964739 0.000963776 1.72622 0.00172449 0 0 2 -0.00345071 0.00268999 0.000760717 0
0.0003215 -1.7701 0 0.880409 0.000879529 1.7701 0.00176833 0 0 2 -0.00353842 0.00264962 0.000888798 0
0.000322 -1.81109 0 0.791989 0.000791198 1.81109 0.00180928 0 0 2 -0.00362038 0.00260229 0.00101809 0
0.0003225 -1.8481 0 0.700974 0.000700274 1.8481 0.00184626 0 0 2 -0.00369436 0.00254838 0.00114598 0
0.000323 -1.88069 0 0.608009 0.000607401 1.88069 0.00187881 0 0 2 -0.00375949 0.00248809 0.00127141 0
0.0003235 -1.90865 0 0.513462 0.000512949 1.90865 0.00190674 0 0 2 -0.00381538 0.00242159 0.00139379 0
0.000324 -1.93187 0 0.417615 0.000417198 1.93187 0.00192994 0 0 2 -0.00386181 0.00234907 0.00151274 0
0.0003245 -1.95029 0 0.320722 0.000320401 1.95029 0.00194835 0 0 2 -0.00389864 0.00227069 0.00162794 0
0.000325 -1.96386 0 0.223027 0.000222804 1.96386 0.0019619 0 0 2 -0.00392576 0.00218667 0.0017391 0
0.0003255 -1.97254 0 0.124776 0.000124652 1.97254 0.00197057 0 0 2 -0.00394311 0.00209719 0.00184592 0
0.000326 -1.9763 0 0.0262153 2.61891e-05 1.9763 0.00197433 0 0 2 -0.00395063 0.00200249 0.00194814 0
0.0003265 -1.97515 0 -0.0724109 -7.23386e-05 1.97515 0.00197318 0 0 2 -0.00394832 0.00190281 0.00204551 0
0.000327 -1.96907 0 -0.170857 -0.000170686 1.96907 0.00196711 0 0 2 -0.00393618 0.00179839 0.00213779 0
0.0003275 -1.95809 0 -0.268876 -0.000268608 1.95809 0.00195614 0 0 2 -0.00391423 0.00168949 0.00222475 0
0.000328 -1.95444 0 -0.30155 -0.30155 1.95444 1.95444 0 0 0 -0.00195444 0.00195444 -5.39613e-19 0
0.0003285 -1.95322 0 -0.312441 -0.312441 1.95322 1.95322 0 0 0 -0.00195322 0.00195322 -2.05538e-19 0
0.000329 -1.95281 0 -0.316071 -0.316071 1.95281 1.95281 0 0 0 -0.00195281 0.00195281 -5.78629e-20 0
0.0003295 -1.95267 0 -0.317281 -0.317281 1.95267 1.95267 0 0 0 -0.00195267 0.00195267 5.33631e-19 0
0.00033 -1.95263 0 -0.317685 -0.317685 1.95263 1.95263 0 0 0 -0.00195263 0.00195263 8.3888e-19 0
0.0003305 -1.95261 0 -0.317819 -0.317819 1.95261 1.95261 0 0 0 -0.00195261 0.00195261 8.69162e-19 0
0.000331 -1.95261 0 -0.317864 -0.317864 1.95261 1.95261 0 0 0 -0.00195261 0.00195261 8.61671e-19 0
0.0003315 -1.95261 0 -0.317879 -0.317879 1.95261 1.95261 0 0 0 -0.00195261 0.00195261 2.62713e-19 0
0.000332 -1.95261 0 -0.317884 -0.317884 1.95261 1.95261 0 0 0 -0.00195261 0.00195261 -4.07264e-19 0
0.0003325 -1.95261 0 -0.317885 -0.317885 1.95261 1.95261 0 0 0 -0.00195261 0.00195261 -1.05561e-19 0
0.000333 -1.95261 0 -0.317886 -0.317886 1.95261 1.95261 0 0 0 -0.00195261 0.00195261 -5.83235e-19 0
0.0003335 -1.95261 0 -0.317886 -0.317886 1.95261 1.95261 0 0 0 -0.00195261 0.00195261 9.56115e-19 0
0.000334 -1.95261 0 -0.317886 -0.317886 1.95261 1.95261 0 0 0 -0.00195261 0.00195261 9.08893e-19 0
0.0003345 -1.95261 0 -0.317886 -0.317886 1.95261 1.95261 0 0 0 -0.00195261 0.00195261 -2.63163e-19 0
0.000335 -1.95261 0 -0.317886 -0.317886 1.95261 1.95261 0 0 0 -0.00195261 0.00195261 -7.52801e-20 0
0.0003355 -1.95261 0 -0.317886 -0.317886 1.95261 1.95261 0 0 0 -0.00195261 0.00195261 -5.36516e-19 0
0.000336 -1.95261 0 -0.317886 -0.317886 1.95261 1.95261 0 0 0 -0.00195261 0.00195261 4.11843e-19 0
0.0003365 -1.95261 0 -0.317886 -0.317886 1.95261 1.95261 0 0 0 -0.00195261 0.00195261 2.38943e-19 0
0.000337 -1.95261 0 -0.317886 -0.317886 1.95261 1.95261 0 0 0 -0.00195261 0.00195261 9.17707e-20 0
0.0003375 -1.95261 0 -0.317886 -0.317886 1.95261 1.95261 0 0 0 -0.00195261 0.00195261 -4.99247e-19 0
0.000338 -1.95261 0 -0.317886 -0.317886 1.95261 1.95261 0 0 0 -0.00195261 0.00195261 1.05657e-18 0
0.0003385 -1.95261 0 -0.317886 -0.317886 1.95261 1.95261 0 0 0 -0.00195261 0.00195261 3.65601e-19 0
0.000339 -1.95261 0 -0.317886 -0.317886 1.95261 1.95261 0 0 0 -0.00195261 0.00195261 8.2096e-19 0
0.0003395 -1.95261 0 -0.317886 -0.317886 1.95261 1.95261 0 0 0 -0.00195261 0.00195261 -2.91485e-19 0
0.00034 -1.95261 0 -0.317886 -0.317886 1.95261 1.95261 0 0 1.99358e-11 -0.00195261 0.00195261 -3.05197e-20 0
0.0003405 -1.93987 0 -0.382484 -0.000382102 1.93987 0.00193793 0 0 2 -0.0038778 0.00155777 0.00232003 0
0.000341 -1.92004 0 -0.467954 -0.000467486 1.92004 0.00191812 0 0 2 -0.00383816 0.00145255 0.00238561 0
0.0003415 -1.8948 0 -0.559541 -0.000558982 1.8948 0.00189291 0 0 2 -0.0037877 0.00133582 0.00245189 0
0.000342 -1.86467 0 -0.652163 -0.000651512 1.86467 0.0018628 0 0 2 -0.00372747 0.00121316 0.00251432 0
0.0003425 -1.82985 0 -0.743971 -0.000743228 1.82985 0.00182802 0 0 2 -0.00365787 0.00108662 0.00257125 0
0.000343 -1.79046 0 -0.834197 -0.000833363 1.79046 0.00178868 0 0 2 -0.00357914 0.000957101 0.00262204 0
0.0003435 -1.74662 0 -0.922434 -0.000921513 1.74662 0.00174487 0 0 2 -0.00349149 0.000825106 0.00266639 0
0.000344 -1.69842 0 -1.0084 -0.0010074 1.69842 0.00169673 0 0 2 -0.00339515 0.000691027 0.00270412 0
0.0003445 -1.646 0 -1.09187 -0.00109078 1.646 0.00164436 0 0 2 -0.00329035 0.000555218 0.00273514 0
0.000345 -1.58948 0 -1.17263 -0.00117145 1.58948 0.00158789 0 0 2 -0.00317736 0.000418022 0.00275934 0
0.0003455 -1.52899 0 -1.25046 -0.00124921 1.52899 0.00152747 0 0 2 -0.00305646 0.000279786 0.00277668 0
0.000346 -1.46471 0 -1.32518 -0.00132385 1.46471 0.00146324 0 0 2 -0.00292795 0.000140852 0.0027871 0
0.0003465 -1.39677 0 -1.3966 -0.0013952 1.39677 0.00139537 0 0 2 -0.00279214 1.56855e-06 0.00279058 0
0.000347 -1.32535 0 -1.46454 -0.00146307 1.32535 0.00132403 0 0 2 -0.00264939 -0.000137719 0.0027871 0
0.0003475 -1.25064 0 -1.52883 -0.0015273 1.25064 0.00124939 0 0 2 -0.00250003 -0.000276663 0.00277669 0
0.000348 -1.22574 0 -1.55026 -1.55026 1.22574 1.22574 0 0 0 -0.00122574 0.00122574 4.04776e-19 0
0.0003485 -1.21743 0 -1.5574 -1.5574 1.21743 1.21743 0 0 0 -0.00121743 0.00121743 4.03738e-18 0
0.000349 -1.21467 0 -1.55979 -1.55979 1.21467 1.21467 0 0 0 -0.00121467 0.00121467 6.97108e-19 0
0.0003495 -1.21374 0 -1.56058 -1.56058 1.21374 1.21374 0 0 0 -0.00121374 0.00121374 2.25808e-18 0
0.00035 -1.21344 0 -1.56084 -1.56084 1.21344 1.21344 0 0 0 -0.00121344 0.00121344 2.41902e-18 0
0.0003505 -1.21333 0 -1.56093 -1.56093 1.21333 1.21333 0 0 0 -0.00121333 0.00121333 -2.00482e-18 0
0.000351 -1.2133 0 -1.56096 -1.56096 1.2133 1.2133 0 0 0 -0.0012133 0.0012133 1.07097e-18 0
0.0003515 -1.21329 0 -1.56097 -1.56097 1.21329 1.21329 0 0 0 -0.00121329 0.00121329 4.33755e-18 0
0.000352 -1.21328 0 -1.56098 -1.56098 1.21328 1.21328 0 0 0 -0.00121328 0.00121328 -1.36266e-18 0
0.0003525 -1.21328 0 -1.56098 -1.56098 1.21328 1.21328 0 0 0 -0.00121328 0.00121328 -6.60686e-19 0
0.000353 -1.21328 0 -1.56098 -1.56098 1.21328 1.21328 0 0 0 -0.00121328 0.00121328 1.81074e-18 0
0.0003535 -1.21328 0 -1.56098 -1.56098 1.21328 1.21328 0 0 0 -0.00121328 0.00121328 2.49261e-18 0
0.000354 -1.21328 0 -1.56098 -1.56098 1.21328 1.21328 0 0 0 -0.00121328 0.00121328 2.57593e-18 0
0.0003545 -1.21328 0 -1.56098 -1.56098 1.21328 1.21328 0 0 0 -0.00121328 0.00121328 4.36645e-19 0
0.000355 -1.21328 0 -1.56098 -1.56098 1.21328 1.21328 0 0 0 -0.00121328 0.00121328 -2.75074e-19 0
0.0003555 -1.21328 0 -1.56098 -1.56098 1.21328 1.21328 0 0 0 -0.00121328 0.00121328 4.25613e-18 0
0.000356 -1.21328 0 -1.56098 -1.56098 1.21328 1.21328 0 0 0 -0.00121328 0.00121328 1.14254e-18 0
0.0003565 -1.21328 0 -1.56098 -1.56098 1.21328 1.21328 0 0 0 -0.00121328 0.00121328 2.12658e-18 0
0.000357 -1.21328 0 -1.56098 -1.56098 1.21328 1.21328 0 0 0 -0.00121328 0.00121328 4.30822e-19 0
0.0003575 -1.21328 0 -1.56098 -1.56098 1.21328 1.21328 0 0 0 -0.00121328 0.00121328 -4.22246e-19 0
0.000358 -1.21328 0 -1.56098 -1.56098 1.21328 1.21328 0 0 0 -0.00121328 0.00121328 1.96575e-18 0
0.0003585 -1.21328 0 -1.56098 -1.56098 1.21328 1.21328 0 0 0 -0.00121328 0.00121328 -2.08232e-18 0
0.000359 -1.21328 0 -1.56098 -1.56098 1.21328 1.21328 0 0 0 -0.00121328 0.00121328 3.50661e-18 0
0.0003595 -1.21328 0 -1.56098 -1.56098 1.21328 1.21328 0 0 0 -0.00121328 0.00121328 3.13085e-18 0
0.00036 -1.21328 0 -1.56098 -1.56098 1.21328 1.21328 0 0 2.18738e-11 -0.00121328 0.00121328 5.49936e-19 0
0.0003605 -1.16002 0 -1.59961 -0.00159801 1.16002 0.00115886 0 0 2 -0.00231887 -0.000437992 0.00275686 0
0.000361 -1.08736 0 -1.64869 -0.00164704 1.08736 0.00108627 0 0 2 -0.00217363 -0.000559685 0.00273332 0
0.0003615 -1.00658 0 -1.69857 -0.00169687 1.00658 0.00100557 0 0 2 -0.00201215 -0.000690297 0.00270245 0
0.000362 -0.921512 0 -1.74588 -0.00174414 0.921512 0.000920591 0 0 2 -0.0018421 -0.000822629 0.00266473 0
0.0003625 -0.833569 0 -1.78941 -0.00178763 0.833569 0.000832737 0 0 2 -0.00166631 -0.000954057 0.00262036 0
0.000363 -0.74336 0 -1.82868 -0.00182685 0.74336 0.000742617 0 0 2 -0.00148598 -0.00108349 0.00256947 0
0.0003635 -0.651237 0 -1.86345 -0.00186159 0.651237 0.000650587 0 0 2 -0.00130182 -0.00121035 0.00251218 0
0.000364 -0.557473 0 -1.89361 -0.00189171 0.557473 0.000556916 0 0 2 -0.00111439 -0.00133424 0.00244863 0
0.0003645 -0.462313 0 -1.91905 -0.00191714 0.462313 0.000461851 0 0 2 -0.000924164 -0.00145482 0.00237899 0
0.000365 -0.366 0 -1.93972 -0.00193779 0.366 0.000365635 0 0 2 -0.000731635 -0.00157179 0.00230342 0
0.0003655 -0.268776 0 -1.95556 -0.00195361 0.268776 0.000268507 0 0 2 -0.000537283 -0.00168483 0.00222212 0
0.000366 -0.170882 0 -1.96653 -0.00196457 0.170882 0.000170711 0 0 2 -0.000341593 -0.00179369 0.00213528 0
0.0003665 -0.0725629 0 -1.97261 -0.00197064 0.0725629 7.24904e-05 0 0 2 -0.000145053 -0.00189807 0.00204313 0
0.000367 0.0259367 0 -1.97377 -0.0019718 -0.0259367 -2.59108e-05 0 0 2 5.18475e-05 -0.00199773 0.00194589 0
0.0003675 0.124371 0 -1.97001 -0.00196805 -0.124371 -0.000124247 0 0 2 0.000248619 -0.00209242 0.0018438 0
0.000368 0.157183 0 -1.96876 -1.96876 -0.157183 -0.157183 0 0 0 0.000157183 -0.000157183 2.58769e-19 0
0.0003685 0.16812 0 -1.96834 -1.96834 -0.16812 -0.16812 0 0 0 0.00016812 -0.00016812 4.46768e-18 0
0.000369 0.171766 0 -1.96821 -1.96821 -0.171766 -0.171766 0 0 0 0.000171766 -0.000171766 1.53324e-18 0
0.0003695 0.172981 0 -1.96816 -1.96816 -0.172981 -0.172981 0 0 0 0.000172981 -0.000172981 4.83444e-19 0
0.00037 0.173386 0 -1.96814 -1.96814 -0.173386 -0.173386 0 0 0 0.000173386 -0.000173386 4.54126e-18 0
0.0003705 0.173521 0 -1.96814 -1.96814 -0.173521 -0.173521 0 0 0 0.000173521 -0.000173521 -7.53224e-19 0
0.000371 0.173566 0 -1.96814 -1.96814 -0.173566 -0.173566 0 0 0 0.000173566 -0.000173566 4.06004e-18 0
0.0003715 0.173581 0 -1.96814 -1.96814 -0.173581 -0.173581 0 0 0 0.000173581 -0.000173581 3.63875e-18 0
0.000372 0.173586 0 -1.96814 -1.96814 -0.173586 -0.173586 0 0 0 0.000173586 -0.000173586 -8.34645e-19 0
0.0003725 0.173588 0 -1.96814 -1.96814 -0.173588 -0.173588 0 0 0 0.000173588 -0.000173588 -5.16796e-19 0
0.000373 0.173588 0 -1.96814 -1.96814 -0.173588 -0.173588 0 0 0 0.000173588 -0.000173588 4.50156e-18 0
0.0003735 0.173589 0 -1.96814 -1.96814 -0.173589 -0.173589 0 0 0 0.000173589 -0.000173589 3.86141e-18 0
0.000374 0.173589 0 -1.96814 -1.96814 -0.173589 -0.173589 0 0 0 0.000173589 -0.000173589 -9.02408e-19 0
0.0003745 0.173589 0 -1.96814 -1.96814 -0.173589 -0.173589 0 0 0 0.000173589 -0.000173589 2.06602e-18 0
0.000375 0.173589 0 -1.96814 -1.96814 -0.173589 -0.173589 0 0 0 0.000173589 -0.000173589 -1.42926e-18 0
0.0003755 0.173589 0 -1.96814 -1.96814 -0.173589 -0.173589 0 0 0 0.000173589 -0.000173589 4.20139e-18 0
0.000376 0.173589 0 -1.96814 -1.96814 -0.173589 -0.173589 0 0 0 0.000173589 -0.000173589 -4.94667e-19 0
0.0003765 0.173589 0 -1.96814 -1.96814 -0.173589 -0.173589 0 0 0 0.000173589 -0.000173589 -1.05244e-19 0
0.000377 0.173589 0 -1.96814 -1.96814 -0.173589 -0.173589 0 0 0 0.000173589 -0.000173589 2.62474e-18 0
0.0003775 0.173589 0 -1.96814 -1.96814 -0.173589 -0.173589 0 0 0 0.000173589 -0.000173589 -1.01962e-18 0
0.000378 0.173589 0 -1.96814 -1.96814 -0.173589 -0.173589 0 0 0 0.000173589 -0.000173589 2.10371e-18 0
0.0003785 0.173589 0 -1.96814 -1.96814 -0.173589 -0.173589 0 0 0 0.000173589 -0.000173589 1.04609e-18 0
0.000379 0.173589 0 -1.96814 -1.96814 -0.173589 -0.173589 0 0 0 0.000173589 -0.000173589 -1.68972e-18 0
0.0003795 0.173589 0 -1.96814 -1.96814 -0.173589 -0.173589 0 0 0 0.000173589 -0.000173589 1.88105e-18 0
0.00038 0.173589 0 -1.96814 -1.96814 -0.173589 -0.173589 0 0 2.38118e-11 0.000173589 -0.000173589 9.70594e-19 0
0.0003805 0.238863 0 -1.96018 -0.00195822 -0.238863 -0.000238624 0 0 2 0.000477487 -0.00219709 0.0017196 0
0.000381 0.325446 0 -1.94669 -0.00194475 -0.325446 -0.000325121 0 0 2 0.000650567 -0.00227019 0.00161963 0
0.0003815 0.418518 0 -1.92826 -0.00192633 -0.418518 -0.0004181 0 0 2 0.000836618 -0.00234485 0.00150823 0
0.000382 0.51298 0 -1.90503 -0.00190313 -0.51298 -0.000512467 0 0 2 0.00102545 -0.00241611 0.00139066 0
0.0003825 0.606974 0 -1.87708 -0.0018752 -0.606974 -0.000606367 0 0 2 0.00121334 -0.00248218 0.00126884 0
0.000383 0.699726 0 -1.84446 -0.00184262 -0.699726 -0.000699027 0 0 2 0.00139875 -0.00254234 0.00114359 0
0.0003835 0.790825 0 -1.80725 -0.00180545 -0.790825 -0.000790035 0 0 2 0.00158086 -0.00259627 0.00101541 0
0.000384 0.879984 0 -1.76555 -0.00176378 -0.879984 -0.000879105 0 0 2 0.00175909 -0.00264377 0.000884678 0
0.0003845 0.966961 0 -1.71944 -0.00171773 -0.966961 -0.000965995 0 0 2 0.00193296 -0.00268469 0.000751732 0
0.000385 1.05153 0 -1.66906 -0.00166739 -1.05153 -0.00105048 0 0 2 0.00210202 -0.00271893 0.000616912 0
0.0003855 1.13349 0 -1.61452 -0.00161291 -1.13349 -0.00113236 0 0 2 0.00226584 -0.0027464 0.000480554 0
0.000386 1.21262 0 -1.55596 -0.00155441 -1.21262 -0.00121141 0 0 2 0.00242403 -0.00276703 0.000343 0
0.0003865 1.28873 0 -1.49353 -0.00149203 -1.28873 -0.00128744 0 0 2 0.00257617 -0.00278077 0.000204591 0
0.000387 1.36163 0 -1.42737 -0.00142595 -1.36163 -0.00136027 0 0 2 0.00272191 -0.00278758 6.56742e-05 0
0.0003875 1.43114 0 -1.35766 -0.00135631 -1.43114 -0.00142971 0 0 2 0.00286086 -0.00278745 -7.34062e-05 0
0.000388 1.45431 0 -1.33443 -1.33443 -1.45431 -1.45431 0 0 0 0.00145431 -0.00145431 -7.4793e-19 0
0.0003885 1.46204 0 -1.32668 -1.32668 -1.46204 -1.46204 0 0 0 0.00146204 -0.00146204 9.40101e-19 0
0.000389 1.46461 0 -1.3241 -1.3241 -1.46461 -1.46461 0 0 0 0.00146461 -0.00146461 1.43117e-18 0
0.0003895 1.46547 0 -1.32324 -1.32324 -1.46547 -1.46547 0 0 0 0.00146547 -0.00146547 3.90652e-18 0
0.00039 1.46576 0 -1.32295 -1.32295 -1.46576 -1.46576 0 0 0 0.00146576 -0.00146576 -2.13177e-18 0
0.0003905 1.46585 0 -1.32286 -1.32286 -1.46585 -1.46585 0 0 0 0.00146585 -0.00146585 -1.97676e-18 0
0.000391 1.46588 0 -1.32283 -1.32283 -1.46588 -1.46588 0 0 0 0.00146588 -0.00146588 3.872e-19 0
0.0003915 1.46589 0 -1.32282 -1.32282 -1.46589 -1.46589 0 0 0 0.00146589 -0.00146589 1.6082e-18 0
0.000392 1.4659 0 -1.32281 -1.32281 -1.4659 -1.4659 0 0 0 0.0014659 -0.0014659 1.65775e-18 0
0.0003925 1.4659 0 -1.32281 -1.32281 -1.4659 -1.4659 0 0 0 0.0014659 -0.0014659 3.91435e-18 0
0.000393 1.4659 0 -1.32281 -1.32281 -1.4659 -1.4659 0 0 0 0.0014659 -0.0014659 -1.909e-18 0
0.0003935 1.4659 0 -1.32281 -1.32281 -1.4659 -1.4659 0 0 0 0.0014659 -0.0014659 -1.82366e-18 0
0.000394 1.4659 0 -1.32281 -1.32281 -1.4659 -1.4659 0 0 0 0.0014659 -0.0014659 3.04752e-18 0
0.0003945 1.4659 0 -1.32281 -1.32281 -1.4659 -1.4659 0 0 0 0.0014659 -0.0014659 -2.6258e-20 0
0.000395 1.4659 0 -1.32281 -1.32281 -1.4659 -1.4659 0 0 0 0.0014659 -0.0014659 4.00805e-18 0
0.0003955 1.4659 0 -1.32281 -1.32281 -1.4659 -1.4659 0 0 0 0.0014659 -0.0014659 -1.8693e-18 0
0.000396 1.4659 0 -1.32281 -1.32281 -1.4659 -1.4659 0 0 0 0.0014659 -0.0014659 8.68421e-19 0
0.0003965 1.4659 0 -1.32281 -1.32281 -1.4659 -1.4659 0 0 0 0.0014659 -0.0014659 3.87846e-18 0
0.000397 1.4659 0 -1.32281 -1.32281 -1.4659 -1.4659 0 0 0 0.0014659 -0.0014659 2.85672e-18 0
0.0003975 1.4659 0 -1.32281 -1.32281 -1.4659 -1.4659 0 0 0 0.0014659 -0.0014659 2.37148e-18 0
0.000398 1.4659 0 -1.32281 -1.32281 -1.4659 -1.4659 0 0 0 0.0014659 -0.0014659 -3.01755e-20 0
0.0003985 1.4659 0 -1.32281 -1.32281 -1.4659 -1.4659 0 0 0 0.0014659 -0.0014659 4.00996e-18 0
0.000399 1.4659 0 -1.32281 -1.32281 -1.4659 -1.4659 0 0 0 0.0014659 -0.0014659 -1.64854e-18 0
0.0003995 1.4659 0 -1.32281 -1.32281 -1.4659 -1.4659 0 0 0 0.0014659 -0.0014659 1.16086e-18 0
0.0004 1.4659 0 -1.32281 -1.32281 -1.4659 -1.4659 0 0 2.57498e-11 0.0014659 -0.0014659 1.73726e-18 0
0.0004005 1.50828 0 -1.27258 -0.00127131 -1.50828 -0.00150677 0 0 2 0.00301505 -0.00277959 -0.000235457 0
0.000401 1.56249 0 -1.20381 -0.00120261 -1.56249 -0.00156093 0 0 2 0.00312342 -0.0027651 -0.000358319 0
0.0004015 1.61809 0 -1.127 -0.00112588 -1.61809 -0.00161647 0 0 2 0.00323456 -0.00274397 -0.000490594 0
0.000402 1.67145 0 -1.04574 -0.0010447 -1.67145 -0.00166978 0 0 2 0.00334122 -0.00271615 -0.000625078 0
0.0004025 1.72124 0 -0.961339 -0.000960379 -1.72124 -0.00171952 0 0 2 0.00344077 -0.00268162 -0.000759146 0
0.000403 1.76696 0 -0.874364 -0.000873491 -1.76696 -0.00176519 0 0 2 0.00353216 -0.00264045 -0.000891704 0
0.0004035 1.80834 0 -0.785155 -0.00078437 -1.80834 -0.00180654 0 0 2 0.00361488 -0.00259271 -0.00102217 0
0.000404 1.84525 0 -0.693971 -0.000693278 -1.84525 -0.00184341 0 0 2 0.00368865 -0.00253853 -0.00115013 0
0.0004045 1.87756 0 -0.601054 -0.000600453 -1.87756 -0.00187569 0 0 2 0.00375325 -0.00247802 -0.00127524 0
0.000405 1.90521 0 -0.506638 -0.000506132 -1.90521 -0.0019033 0 0 2 0.00380851 -0.00241134 -0.00139717 0
0.0004055 1.92811 0 -0.41096 -0.000410549 -1.92811 -0.00192618 0 0 2 0.00385429 -0.00233866 -0.00151563 0
0.000406 1.94621 0 -0.314259 -0.000313945 -1.94621 -0.00194426 0 0 2 0.00389047 -0.00226015 -0.00163032 0
0.0004065 1.95946 0 -0.216775 -0.000216558 -1.95946 -0.0019575 0 0 2 0.00391696 -0.00217601 -0.00174094 0
0.000407 1.96783 0 -0.118751 -0.000118633 -1.96783 -0.00196586 0 0 2 0.00393369 -0.00208646 -0.00184723 0
0.0004075 1.9713 0 -0.0204327 -2.04123e-05 -1.9713 -0.00196933 0 0 2 0.00394063 -0.00199171 -0.00194892 0
0.000408 1.97246 0 0.0123403 0.0123403 -1.97246 -1.97246 0 0 0 0.00197246 -0.00197246 -2.93848e-20 0
0.0004085 1.97284 0 0.0232646 0.0232646 -1.97284 -1.97284 0 0 0 0.00197284 -0.00197284 9.74253e-21 0
0.000409 1.97297 0 0.026906 0.026906 -1.97297 -1.97297 0 0 0 0.00197297 -0.00197297 -1.3895e-20 0
0.0004095 1.97301 0 0.0281198 0.0281198 -1.97301 -1.97301 0 0 0 0.00197301 -0.00197301 -5.78629e-20 0
0.00041 1.97303 0 0.0285244 0.0285244 -1.97303 -1.97303 0 0 0 0.00197303 -0.00197303 8.50342e-22 0
0.0004105 1.97303 0 0.0286593 0.0286593 -1.97303 -1.97303 0 0 0 0.00197303 -0.00197303 -5.07194e-20 0
0.000411 1.97303 0 0.0287042 0.0287042 -1.97303 -1.97303 0 0 0 0.00197303 -0.00197303 -1.47238e-22 0
0.0004115 1.97303 0 0.0287192 0.0287192 -1.97303 -1.97303 0 0 0 0.00197303 -0.00197303 -1.49323e-20 0
0.000412 1.97303 0 0.0287242 0.0287242 -1.97303 -1.97303 0 0 0 0.00197303 -0.00197303 -5.82385e-20 0
0.0004125 1.97303 0 0.0287259 0.0287259 -1.97303 -1.97303 0 0 0 0.00197303 -0.00197303 -3.65548e-20 0
0.000413 1.97303 0 0.0287264 0.0287264 -1.97303 -1.97303 0 0 0 0.00197303 -0.00197303 7.93266e-21 0
0.0004135 1.97303 0 0.0287266 0.0287266 -1.97303 -1.97303 0 0 0 0.00197303 -0.00197303 -4.72386e-20 0
0.000414 1.97303 0 0.0287267 0.0287267 -1.97303 -1.97303 0 0 0 0.00197303 -0.00197303 -1.26559e-21 0
0.0004145 1.97303 0 0.0287267 0.0287267 -1.97303 -1.97303 0 0 0 0.00197303 -0.00197303 1.96753e-20 0
0.000415 1.97303 0 0.0287267 0.0287267 -1.97303 -1.97303 0 0 0 0.00197303 -0.00197303 2.66352e-20 0
0.0004155 1.97303 0 0.0287267 0.0287267 -1.97303 -1.97303 0 0 0 0.00197303 -0.00197303 2.55466e-20 0
0.000416 1.97303 0 0.0287267 0.0287267 -1.97303 -1.97303 0 0 0 0.00197303 -0.00197303 -4.37281e-20 0
0.0004165 1.97303 0 0.0287267 0.0287267 -1.97303 -1.97303 0 0 0 0.00197303 -0.00197303 -1.77017e-22 0
0.000417 1.97303 0 0.0287267 0.0287267 -1.97303 -1.97303 0 0 0 0.00197303 -0.00197303 -2.07109e-20 0
0.0004175 1.97303 0 0.0287267 0.0287267 -1.97303 -1.97303 0 0 0 0.00197303 -0.00197303 1.08526e-20 0
0.000418 1.97303 0 0.0287267 0.0287267 -1.97303 -1.97303 0 0 0 0.00197303 -0.00197303 1.91161e-20 0
0.0004185 1.97303 0 0.0287267 0.0287267 -1.97303 -1.97303 0 0 0 0.00197303 -0.00197303 -1.31621e-20 0
0.000419 1.97303 0 0.0287267 0.0287267 -1.97303 -1.97303 0 0 0 0.00197303 -0.00197303 -6.00401e-20 0
0.0004195 1.97303 0 0.0287267 0.0287267 -1.97303 -1.97303 0 0 0 0.00197303 -0.00197303 -4.40738e-20 0
0.00042 1.97303 0 0.0287267 0.0287267 -1.97303 -1.97303 0 0 2.76878e-11 0.00197303 -0.00197303 -3.4194e-20 0
0.0004205 1.96989 0 0.0943242 9.423e-05 -1.96989 -0.00196793 0 0 2 0.00393782 -0.00187566 -0.00206216 0
0.000421 1.9628 0 0.181551 0.00018137 -1.9628 -0.00196084 0 0 2 0.00392364 -0.00178143 -0.00214221 0
0.0004215 1.95126 0 0.275604 0.000275329 -1.95126 -0.00194931 0 0 2 0.00390057 -0.00167593 -0.00222464 0
0.000422 1.93504 0 0.371392 0.000371021 -1.93504 -0.00193311 0 0 2 0.00386816 -0.00156402 -0.00230413 0
0.0004225 1.91409 0 0.467061 0.000466594 -1.91409 -0.00191217 0 0 2 0.00382626 -0.00144749 -0.00237877 0
0.000423 1.88839 0 0.561834 0.000561272 -1.88839 -0.0018865 0 0 2 0.0037749 -0.00132712 -0.00244778 0
0.0004235 1.858 0 0.655296 0.000654641 -1.858 -0.00185615 0 0 2 0.00371415 -0.00120336 -0.00251079 0
0.000424 1.823 0 0.747156 0.00074641 -1.823 -0.00182117 0 0 2 0.00364417 -0.00107659 -0.00256758 0
0.0004245 1.78345 0 0.837165 0.000836329 -1.78345 -0.00178167 0 0 2 0.00356512 -0.00094712 -0.002618 0
0.000425 1.73946 0 0.925092 0.000924168 -1.73946 -0.00173772 0 0 2 0.00347718 -0.000815292 -0.00266189 0
