t 1 2 3 4 5 6 7 8 9 jE0007 jF0201 jF0003 jF0003 jF0501 jF0703 jV0008 
0.62 0 0 0 0 2.28 2.28 2.28 2.28 0 -0 0 0 0 0 0 0
0.622 0 0 0 0 2.268 2.268 2.268 2.268 0 -0 0 0 0 0 0 0
0.624 0 0 0 0 2.256 2.256 2.256 2.256 0 -0 0 0 0 0 0 0
0.626 0 0 0 0 2.244 2.244 2.244 2.244 0 -0 0 0 0 0 0 0
0.628 0 0 0 0 2.232 2.232 2.232 2.232 0 -0 0 0 0 0 0 0
0.63 0 0 0 0 2.22 2.22 2.22 2.22 0 -0 0 0 0 0 0 0
0.632 0 0 0 0 2.208 2.208 2.208 2.208 0 -0 0 0 0 0 0 0
0.634 0 0 0 0 2.196 2.196 2.196 2.196 0 -0 0 0 0 0 0 0
0.636 0 0 0 0 2.184 2.184 2.184 2.184 0 -0 0 0 0 0 0 0
0.638 0 0 0 0 2.172 2.172 2.172 2.172 0 -0 0 0 0 0 0 0
0.64 0 0 0 0 2.16 2.16 2.16 2.16 0 -0 0 0 0 0 0 0
0.642 0 0 0 0 2.148 2.148 2.148 2.148 0 -0 0 0 0 0 0 0
0.644 0 0 0 0 2.136 2.136 2.136 2.136 0 -0 0 0 0 0 0 0
0.646 0 0 0 0 2.124 2.124 2.124 2.124 0 -0 0 0 0 0 0 0
0.648 0 0 0 0 2.112 2.112 2.112 2.112 0 -0 0 0 0 0 0 0
0.65 0 0 0 0 2.1 2.1 2.1 2.1 0 -0 0 0 0 0 0 0
0.652 0 0 0 0 2.088 2.088 2.088 2.088 0 -0 0 0 0 0 0 0
0.654 0 0 0 0 2.076 2.076 2.076 2.076 0 -0 0 0 0 0 0 0
0.656 0 0 0 0 2.064 2.064 2.064 2.064 0 -0 0 0 0 0 0 0
0.658 0 0 0 0 2.052 2.052 2.052 2.052 0 -0 0 0 0 0 0 0
0.66 0 0 0 0 2.04 2.04 2.04 2.04 0 -0 0 0 0 0 0 0
0.662 0 0 0 0 2.028 2.028 2.028 2.028 0 -0 0 0 0 0 0 0
0.664 0 0 0 0 2.016 2.016 2.016 2.016 0 -0 0 0 0 0 0 0
0.666 0 0 0 0 2.004 2.004 2.004 2.004 0 -0 0 0 0 0 0 0
0.668 0 0 0 0 1.992 1.992 1.992 1.992 0 -0 0 0 0 0 0 0
0.67 0 0 0 0 1.98 1.98 1.98 1.98 0 -0 0 0 0 0 0 0
0.672 0 0 0 0 1.968 1.968 1.968 1.968 0 -0 0 0 0 0 0 0
0.674 0 0 0 0 1.956 1.956 1.956 1.956 0 -0 0 0 0 0 0 0
0.676 0 0 0 0 1.944 1.944 1.944 1.944 0 -0 0 0 0 0 0 0
0.678 0 0 0 0 1.932 1.932 1.932 1.932 0 -0 0 0 0 0 0 0
0.68 0 0 0 0 1.92 1.92 1.92 1.92 0 -0 0 0 0 0 0 0
0.682 0 0 0 0 1.908 1.908 1.908 1.908 0 -0 0 0 0 0 0 0
0.684 0 0 0 0 1.896 1.896 1.896 1.896 0 -0 0 0 0 0 0 0
0.686 0 0 0 0 1.884 1.884 1.884 1.884 0 -0 0 0 0 0 0 0
0.688 0 0 0 0 1.872 1.872 1.872 1.872 0 -0 0 0 0 0 0 0
0.69 0 0 0 0 1.86 1.86 1.86 1.86 0 -0 0 0 0 0 0 0
0.692 0 0 0 0 1.848 1.848 1.848 1.848 0 -0 0 0 0 0 0 0
0.694 0 0 0 0 1.836 1.836 1.836 1.836 0 -0 0 0 0 0 0 0
0.696 0 0 0 0 1.824 1.824 1.824 1.824 0 -0 0 0 0 0 0 0
0.698 0 0 0 0 1.812 1.812 1.812 1.812 0 -0 0 0 0 0 0 0
0.7 0 0 0 0 1.8 1.8 1.8 1.8 0 -0 0 0 0 0 0 0
0.702 0 0 0 0 1.788 1.788 1.788 1.788 0 -0 0 0 0 0 0 0
0.704 0 0 0 0 1.776 1.776 1.776 1.776 0 -0 0 0 0 0 0 0
0.706 0 0 0 0 1.764 1.764 1.764 1.764 0 -0 0 0 0 0 0 0
0.708 0 0 0 0 1.752 1.752 1.752 1.752 0 -0 0 0 0 0 0 0
0.71 0 0 0 0 1.74 1.74 1.74 1.74 0 -0 0 0 0 0 0 0
0.712 0 0 0 0 1.728 1.728 1.728 1.728 0 -0 0 0 0 0 0 0
0.714 0 0 0 0 1.716 1.716 1.716 1.716 0 -0 0 0 0 0 0 0
0.716 0 0 0 0 1.704 1.704 1.704 1.704 0 -0 0 0 0 0 0 0
0.718 0 0 0 0 1.692 1.692 1.692 1.692 0 -0 0 0 0 0 0 0
0.72 0 0 0 0 1.68 1.68 1.68 1.68 0 -0 0 0 0 0 0 0
0.722 0 0 0 0 1.668 1.668 1.668 1.668 0 -0 0 0 0 0 0 0
0.724 0 0 0 0 1.656 1.656 1.656 1.656 0 -0 0 0 0 0 0 0
0.726 0 0 0 0 1.644 1.644 1.644 1.644 0 -0 0 0 0 0 0 0
0.728 0 0 0 0 1.632 1.632 1.632 1.632 0 -0 0 0 0 0 0 0
0.73 0 0 0 0 1.62 1.62 1.62 1.62 0 -0 0 0 0 0 0 0
0.732 0 0 0 0 1.608 1.608 1.608 1.608 0 -0 0 0 0 0 0 0
0.734 0 0 0 0 1.596 1.596 1.596 1.596 0 -0 0 0 0 0 0 0
0.736 0 0 0 0 1.584 1.584 1.584 1.584 0 -0 0 0 0 0 0 0
0.738 0 0 0 0 1.572 1.572 1.572 1.572 0 -0 0 0 0 0 0 0
0.74 0 0 0 0 1.56 1.56 1.56 1.56 0 -0 0 0 0 0 0 0
0.742 0 0 0 0 1.548 1.548 1.548 1.548 0 -0 0 0 0 0 0 0
0.744 0 0 0 0 1.536 1.536 1.536 1.536 0 -0 0 0 0 0 0 0
0.746 0 0 0 0 1.524 1.524 1.524 1.524 0 -0 0 0 0 0 0 0
0.748 0 0 0 0 1.512 1.512 1.512 1.512 0 -0 0 0 0 0 0 0
0.75 0 0 0 0 1.5 1.5 1.5 1.5 0 -0 0 0 0 0 0 0
0.752 0 0 0 0 1.488 1.488 1.488 1.488 0 -0 0 0 0 0 0 0
0.754 0 0 0 0 1.476 1.476 1.476 1.476 0 -0 0 0 0 0 0 0
0.756 0 0 0 0 1.464 1.464 1.464 1.464 0 -0 0 0 0 0 0 0
0.758 0 0 0 0 1.452 1.452 1.452 1.452 0 -0 0 0 0 0 0 0
0.76 0 0 0 0 1.44 1.44 1.44 1.44 0 -0 0 0 0 0 0 0
0.762 0 0 0 0 1.428 1.428 1.428 1.428 0 -0 0 0 0 0 0 0
0.764 0 0 0 0 1.416 1.416 1.416 1.416 0 -0 0 0 0 0 0 0
0.766 0 0 0 0 1.404 1.404 1.404 1.404 0 -0 0 0 0 0 0 0
0.768 0 0 0 0 1.392 1.392 1.392 1.392 0 -0 0 0 0 0 0 0
0.77 0 0 0 0 1.38 1.38 1.38 1.38 0 -0 0 0 0 0 0 0
0.772 0 0 0 0 1.368 1.368 1.368 1.368 0 -0 0 0 0 0 0 0
0.774 0 0 0 0 1.356 1.356 1.356 1.356 0 -0 0 0 0 0 0 0
0.776 0 0 0 0 1.344 1.344 1.344 1.344 0 -0 0 0 0 0 0 0
0.778 0 0 0 0 1.332 1.332 1.332 1.332 0 -0 0 0 0 0 0 0
0.78 0 0 0 0 1.32 1.32 1.32 1.32 0 -0 0 0 0 0 0 0
0.782 0 0 0 0 1.308 1.308 1.308 1.308 0 -0 0 0 0 0 0 0
0.784 0 0 0 0 1.296 1.296 1.296 1.296 0 -0 0 0 0 0 0 0
0.786 0 0 0 0 1.284 1.284 1.284 1.284 0 -0 0 0 0 0 0 0
0.788 0 0 0 0 1.272 1.272 1.272 1.272 0 -0 0 0 0 0 0 0
0.79 0 0 0 0 1.26 1.26 1.26 1.26 0 -0 0 0 0 0 0 0
0.792 0 0 0 0 1.248 1.248 1.248 1.248 0 -0 0 0 0 0 0 0
0.794 0 0 0 0 1.236 1.236 1.236 1.236 0 -0 0 0 0 0 0 0
0.796 0 0 0 0 1.224 1.224 1.224 1.224 0 -0 0 0 0 0 0 0
0.798 0 0 0 0 1.212 1.212 1.212 1.212 0 -0 0 0 0 0 0 0
0.8 0 0 0 0 1.2 1.2 1.2 1.2 0 -0 0 0 0 0 0 0
0.802 0 0 0 0 1.188 1.188 1.188 1.188 0 -0 0 0 0 0 0 0
0.804 0 0 0 0 1.176 1.176 1.176 1.176 0 -0 0 0 0 0 0 0
0.806 0 0 0 0 1.164 1.164 1.164 1.164 0 -0 0 0 0 0 0 0
0.808 0 0 0 0 1.152 1.152 1.152 1.152 0 -0 0 0 0 0 0 0
0.81 0 0 0 0 1.14 1.14 1.14 1.14 0 -0 0 0 0 0 0 0
0.812 0 0 0 0 1.128 1.128 1.128 1.128 0 -0 0 0 0 0 0 0
0.814 0 0 0 0 1.116 1.116 1.116 1.116 0 -0 0 0 0 0 0 0
0.816 0 0 0 0 1.104 1.104 1.104 1.104 0 -0 0 0 0 0 0 0
0.818 0 0 0 0 1.092 1.092 1.092 1.092 0 -0 0 0 0 0 0 0
0.82 0 0 0 0 1.08 1.08 1.08 1.08 0 -0 0 0 0 0 0 0
0.822 0 0 0 0 1.068 1.068 1.068 1.068 0 -0 0 0 0 0 0 0
0.824 0 0 0 0 1.056 1.056 1.056 1.056 0 -0 0 0 0 0 0 0
0.826 0 0 0 0 1.044 1.044 1.044 1.044 0 -0 0 0 0 0 0 0
0.828 0 0 0 0 1.032 1.032 1.032 1.032 0 -0 0 0 0 0 0 0
0.83 0 0 0 0 1.02 1.02 1.02 1.02 0 -0 0 0 0 0 0 0
0.832 0 0 0 0 1.008 1.008 1.008 1.008 0 -0 0 0 0 0 0 0
0.834 0 0 0 0 0.996 0.996 0.996 0.996 0 -0 0 0 0 0 0 0
0.836 0 0 0 0 0.984 0.984 0.984 0.984 0 -0 0 0 0 0 0 0
0.838 0 0 0 0 0.972 0.972 0.972 0.972 0 -0 0 0 0 0 0 0
0.84 0 0 0 0 0.96 0.96 0.96 0.96 0 -0 0 0 0 0 0 0
0.842 0 0 0 0 0.948 0.948 0.948 0.948 0 -0 0 0 0 0 0 0
0.844 0 0 0 0 0.936 0.936 0.936 0.936 0 -0 0 0 0 0 0 0
0.846 0 0 0 0 0.924 0.924 0.924 0.924 0 -0 0 0 0 0 0 0
0.848 0 0 0 0 0.912 0.912 0.912 0.912 0 -0 0 0 0 0 0 0
0.85 0 0 0 0 0.9 0.9 0.9 0.9 0 -0 0 0 0 0 0 0
0.852 0 0 0 0 0.888 0.888 0.888 0.888 0 -0 0 0 0 0 0 0
0.854 0 0 0 0 0.876 0.876 0.876 0.876 0 -0 0 0 0 0 0 0
0.856 0 0 0 0 0.864 0.864 0.864 0.864 0 -0 0 0 0 0 0 0
0.858 0 0 0 0 0.852 0.852 0.852 0.852 0 -0 0 0 0 0 0 0
0.86 0 0 0 0 0.84 0.84 0.84 0.84 0 -0 0 0 0 0 0 0
0.862 0 0 0 0 0.828 0.828 0.828 0.828 0 -0 0 0 0 0 0 0
0.864 0 0 0 0 0.816 0.816 0.816 0.816 0 -0 0 0 0 0 0 0
0.866 0 0 0 0 0.804 0.804 0.804 0.804 0 -0 0 0 0 0 0 0
0.868 0 0 0 0 0.792 0.792 0.792 0.792 0 -0 0 0 0 0 0 0
0.87 0 0 0 0 0.78 0.78 0.78 0.78 0 -0 0 0 0 0 0 0
0.872 0 0 0 0 0.768 0.768 0.768 0.768 0 -0 0 0 0 0 0 0
0.874 0 0 0 0 0.756 0.756 0.756 0.756 0 -0 0 0 0 0 0 0
0.876 0 0 0 0 0.744 0.744 0.744 0.744 0 -0 0 0 0 0 0 0
0.878 0 0 0 0 0.732 0.732 0.732 0.732 0 -0 0 0 0 0 0 0
0.88 0 0 0 0 0.72 0.72 0.72 0.72 0 -0 0 0 0 0 0 0
0.882 0 0 0 0 0.708 0.708 0.708 0.708 0 -0 0 0 0 0 0 0
0.884 0 0 0 0 0.696 0.696 0.696 0.696 0 -0 0 0 0 0 0 0
0.886 0 0 0 0 0.684 0.684 0.684 0.684 0 -0 0 0 0 0 0 0
0.888 0 0 0 0 0.672 0.672 0.672 0.672 0 -0 0 0 0 0 0 0
0.89 0 0 0 0 0.66 0.66 0.66 0.66 0 -0 0 0 0 0 0 0
0.892 0 0 0 0 0.648 0.648 0.648 0.648 0 -0 0 0 0 0 0 0
0.894 0 0 0 0 0.636 0.636 0.636 0.636 0 -0 0 0 0 0 0 0
0.896 0 0 0 0 0.624 0.624 0.624 0.624 0 -0 0 0 0 0 0 0
0.898 0 0 0 0 0.612 0.612 0.612 0.612 0 -0 0 0 0 0 0 0
0.9 0 0 0 0 0.6 0.6 0.6 0.6 0 -0 0 0 0 0 0 0
0.902 0 0 0 0 0.588 0.588 0.588 0.588 0 -0 0 0 0 0 0 0
0.904 0 0 0 0 0.576 0.576 0.576 0.576 0 -0 0 0 0 0 0 0
0.906 0 0 0 0 0.564 0.564 0.564 0.564 0 -0 0 0 0 0 0 0
0.908 0 0 0 0 0.552 0.552 0.552 0.552 0 -0 0 0 0 0 0 0
0.91 0 0 0 0 0.54 0.54 0.54 0.54 0 -0 0 0 0 0 0 0
0.912 0 0 0 0 0.528 0.528 0.528 0.528 0 -0 0 0 0 0 0 0
0.914 0 0 0 0 0.516 0.516 0.516 0.516 0 -0 0 0 0 0 0 0
0.916 0 0 0 0 0.504 0.504 0.504 0.504 0 -0 0 0 0 0 0 0
0.918 0 0 0 0 0.492 0.492 0.492 0.492 0 -0 0 0 0 0 0 0
0.92 0 0 0 0 0.48 0.48 0.48 0.48 0 -0 0 0 0 0 0 0
0.922 0 0 0 0 0.468 0.468 0.468 0.468 0 -0 0 0 0 0 0 0
0.924 0 0 0 0 0.456 0.456 0.456 0.456 0 -0 0 0 0 0 0 0
0.926 0 0 0 0 0.444 0.444 0.444 0.444 0 -0 0 0 0 0 0 0
0.928 0 0 0 0 0.432 0.432 0.432 0.432 0 -0 0 0 0 0 0 0
0.93 0 0 0 0 0.42 0.42 0.42 0.42 0 -0 0 0 0 0 0 0
0.932 0 0 0 0 0.408 0.408 0.408 0.408 0 -0 0 0 0 0 0 0
0.934 0 0 0 0 0.396 0.396 0.396 0.396 0 -0 0 0 0 0 0 0
0.936 0 0 0 0 0.384 0.384 0.384 0.384 0 -0 0 0 0 0 0 0
0.938 0 0 0 0 0.372 0.372 0.372 0.372 0 -0 0 0 0 0 0 0
0.94 0 0 0 0 0.36 0.36 0.36 0.36 0 -0 0 0 0 0 0 0
0.942 0 0 0 0 0.348 0.348 0.348 0.348 0 -0 0 0 0 0 0 0
0.944 0 0 0 0 0.336 0.336 0.336 0.336 0 -0 0 0 0 0 0 0
0.946 0 0 0 0 0.324 0.324 0.324 0.324 0 -0 0 0 0 0 0 0
0.948 0 0 0 0 0.312 0.312 0.312 0.312 0 -0 0 0 0 0 0 0
0.95 0 0 0 0 0.3 0.3 0.3 0.3 0 -0 0 0 0 0 0 0
0.952 0 0 0 0 0.288 0.288 0.288 0.288 0 -0 0 0 0 0 0 0
0.954 0 0 0 0 0.276 0.276 0.276 0.276 0 -0 0 0 0 0 0 0
0.956 0 0 0 0 0.264 0.264 0.264 0.264 0 -0 0 0 0 0 0 0
0.958 0 0 0 0 0.252 0.252 0.252 0.252 0 -0 0 0 0 0 0 0
0.96 0 0 0 0 0.24 0.24 0.24 0.24 0 -0 0 0 0 0 0 0
0.962 0 0 0 0 0.228 0.228 0.228 0.228 0 -0 0 0 0 0 0 0
0.964 0 0 0 0 0.216 0.216 0.216 0.216 0 -0 0 0 0 0 0 0
0.966 0 0 0 0 0.204 0.204 0.204 0.204 0 -0 0 0 0 0 0 0
0.968 0 0 0 0 0.192 0.192 0.192 0.192 0 -0 0 0 0 0 0 0
0.97 0 0 0 0 0.18 0.18 0.18 0.18 0 -0 0 0 0 0 0 0
0.972 0 0 0 0 0.168 0.168 0.168 0.168 0 -0 0 0 0 0 0 0
0.974 0 0 0 0 0.156 0.156 0.156 0.156 0 -0 0 0 0 0 0 0
0.976 0 0 0 0 0.144 0.144 0.144 0.144 0 -0 0 0 0 0 0 0
0.978 0 0 0 0 0.132 0.132 0.132 0.132 0 -0 0 0 0 0 0 0
0.98 0 0 0 0 0.12 0.12 0.12 0.12 0 -0 0 0 0 0 0 0
0.982 0 0 0 0 0.108 0.108 0.108 0.108 0 -0 0 0 0 0 0 0
0.984 0 0 0 0 0.096 0.096 0.096 0.096 0 -0 0 0 0 0 0 0
0.986 0 0 0 0 0.084 0.084 0.084 0.084 0 -0 0 0 0 0 0 0
0.988 0 0 0 0 0.072 0.072 0.072 0.072 0 -0 0 0 0 0 0 0
0.99 0 0 0 0 0.06 0.06 0.06 0.06 0 -0 0 0 0 0 0 0
0.992 0 0 0 0 0.048 0.048 0.048 0.048 0 -0 0 0 0 0 0 0
0.994 0 0 0 0 0.036 0.036 0.036 0.036 0 -0 0 0 0 0 0 0
0.996 0 0 0 0 0.024 0.024 0.024 0.024 0 -0 0 0 0 0 0 0
0.998 0 0 0 0 0.012 0.012 0.012 0.012 0 -0 0 0 0 0 0 0
1 5.89724e-15 0 7.83687e-15 0 3.9968e-15 3.9968e-15 3.9968e-15 3.9968e-15 5.89724e-15 6.53072e-18 -1.29961e-17 6.40011e-18 3.33067e-18 1.63268e-17 1.30614e-17 1.29961e-17
1.002 0.0177059 0 0.0235294 0 0.012 0.012 0.012 0.012 0.0177059 1.96078e-05 -3.90196e-05 1.92157e-05 1e-05 4.90196e-05 3.92157e-05 3.90196e-05
1.004 0.0294706 0 0.0352941 0 0.024 0.024 0.024 0.024 0.0294706 3.94118e-05 -7.82353e-05 1.88235e-05 1e-05 8.82353e-05 5.88235e-05 7.82353e-05
1.006 0.0412353 0 0.0470588 0 0.036 0.036 0.036 0.036 0.0412353 5.92157e-05 -0.000117451 1.84314e-05 1e-05 0.000127451 7.84314e-05 0.000117451
1.008 0.053 0 0.0588235 0 0.048 0.048 0.048 0.048 0.053 7.90196e-05 -0.000156667 1.80392e-05 1e-05 0.000166667 9.80392e-05 0.000156667
1.01 0.0647647 0 0.0705882 0 0.06 0.06 0.06 0.06 0.0647647 9.88235e-05 -0.000195882 1.76471e-05 1e-05 0.000205882 0.000117647 0.000195882
1.012 0.0765294 0 0.0823529 0 0.072 0.072 0.072 0.072 0.0765294 0.000118627 -0.000235098 1.72549e-05 1e-05 0.000245098 0.000137255 0.000235098
1.014 0.0882941 0 0.0941176 0 0.084 0.084 0.084 0.084 0.0882941 0.000138431 -0.000274314 1.68627e-05 1e-05 0.000284314 0.000156863 0.000274314
1.016 0.100059 0 0.105882 0 0.096 0.096 0.096 0.096 0.100059 0.000158235 -0.000313529 1.64706e-05 1e-05 0.000323529 0.000176471 0.000313529
1.018 0.111824 0 0.117647 0 0.108 0.108 0.108 0.108 0.111824 0.000178039 -0.000352745 1.60784e-05 1e-05 0.000362745 0.000196078 0.000352745
1.02 0.123588 0 0.129412 0 0.12 0.12 0.12 0.12 0.123588 0.000197843 -0.000391961 1.56863e-05 1e-05 0.000401961 0.000215686 0.000391961
1.022 0.135353 0 0.141176 0 0.132 0.132 0.132 0.132 0.135353 0.000217647 -0.000431176 1.52941e-05 1e-05 0.000441176 0.000235294 0.000431176
1.024 0.147118 0 0.152941 0 0.144 0.144 0.144 0.144 0.147118 0.000237451 -0.000470392 1.4902e-05 1e-05 0.000480392 0.000254902 0.000470392
1.026 0.158882 0 0.164706 0 0.156 0.156 0.156 0.156 0.158882 0.000257255 -0.000509608 1.45098e-05 1e-05 0.000519608 0.00027451 0.000509608
1.028 0.170647 0 0.176471 0 0.168 0.168 0.168 0.168 0.170647 0.000277059 -0.000548824 1.41176e-05 1e-05 0.000558824 0.000294118 0.000548824
1.03 0.182412 0 0.188235 0 0.18 0.18 0.18 0.18 0.182412 0.000296863 -0.000588039 1.37255e-05 1e-05 0.000598039 0.000313725 0.000588039
1.032 0.194176 0 0.2 0 0.192 0.192 0.192 0.192 0.194176 0.000316667 -0.000627255 1.33333e-05 1e-05 0.000637255 0.000333333 0.000627255
1.034 0.205941 0 0.211765 0 0.204 0.204 0.204 0.204 0.205941 0.000336471 -0.000666471 1.29412e-05 1e-05 0.000676471 0.000352941 0.000666471
1.036 0.217706 0 0.223529 0 0.216 0.216 0.216 0.216 0.217706 0.000356275 -0.000705686 1.2549e-05 1e-05 0.000715686 0.000372549 0.000705686
1.038 0.229471 0 0.235294 0 0.228 0.228 0.228 0.228 0.229471 0.000376078 -0.000744902 1.21569e-05 1e-05 0.000754902 0.000392157 0.000744902
1.04 0.241235 0 0.247059 0 0.24 0.24 0.24 0.24 0.241235 0.000395882 -0.000784118 1.17647e-05 1e-05 0.000794118 0.000411765 0.000784118
1.042 0.253 0 0.258824 0 0.252 0.252 0.252 0.252 0.253 0.000415686 -0.000823333 1.13725e-05 1e-05 0.000833333 0.000431373 0.000823333
1.044 0.264765 0 0.270588 0 0.264 0.264 0.264 0.264 0.264765 0.00043549 -0.000862549 1.09804e-05 1e-05 0.000872549 0.00045098 0.000862549
1.046 0.276529 0 0.282353 0 0.276 0.276 0.276 0.276 0.276529 0.000455294 -0.000901765 1.05882e-05 1e-05 0.000911765 0.000470588 0.000901765
1.048 0.288294 0 0.294118 0 0.288 0.288 0.288 0.288 0.288294 0.000475098 -0.00094098 1.01961e-05 1e-05 0.00095098 0.000490196 0.00094098
1.05 0.300059 0 0.305882 0 0.3 0.3 0.3 0.3 0.300059 0.000494902 -0.000980196 9.80392e-06 1e-05 0.000990196 0.000509804 0.000980196
1.052 0.303 0 0.317647 0 0.312 0.312 0.312 0.312 0.303 0.000514706 -0.00099 9.41176e-06 1e-05 0.001 0.000529412 0.00099
1.054 0.303 0 0.329412 0 0.324 0.324 0.324 0.324 0.303 0.00053451 -0.00099 9.01961e-06 1e-05 0.001 0.00054902 0.00099
1.056 0.303 0 0.341176 0 0.336 0.336 0.336 0.336 0.303 0.000554314 -0.00099 8.62745e-06 1e-05 0.001 0.000568627 0.00099
1.058 0.303 0 0.352941 0 0.348 0.348 0.348 0.348 0.303 0.000574118 -0.00099 8.23529e-06 1e-05 0.001 0.000588235 0.00099
1.06 0.303 0 0.364706 0 0.36 0.36 0.36 0.36 0.303 0.000593922 -0.00099 7.84314e-06 1e-05 0.001 0.000607843 0.00099
1.062 0.303 0 0.376471 0 0.372 0.372 0.372 0.372 0.303 0.000613725 -0.00099 7.45098e-06 1e-05 0.001 0.000627451 0.00099
1.064 0.303 0 0.388235 0 0.384 0.384 0.384 0.384 0.303 0.000633529 -0.00099 7.05882e-06 1e-05 0.001 0.000647059 0.00099
1.066 0.303 0 0.4 0 0.396 0.396 0.396 0.396 0.303 0.000653333 -0.00099 6.66667e-06 1e-05 0.001 0.000666667 0.00099
1.068 0.303 0 0.411765 0 0.408 0.408 0.408 0.408 0.303 0.000673137 -0.00099 6.27451e-06 1e-05 0.001 0.000686275 0.00099
1.07 0.303 0 0.423529 0 0.42 0.42 0.42 0.42 0.303 0.000692941 -0.00099 5.88235e-06 1e-05 0.001 0.000705882 0.00099
1.072 0.303 0 0.435294 0 0.432 0.432 0.432 0.432 0.303 0.000712745 -0.00099 5.4902e-06 1e-05 0.001 0.00072549 0.00099
1.074 0.303 0 0.447059 0 0.444 0.444 0.444 0.444 0.303 0.000732549 -0.00099 5.09804e-06 1e-05 0.001 0.000745098 0.00099
1.076 0.303 0 0.458824 0 0.456 0.456 0.456 0.456 0.303 0.000752353 -0.00099 4.70588e-06 1e-05 0.001 0.000764706 0.00099
1.078 0.303 0 0.470588 0 0.468 0.468 0.468 0.468 0.303 0.000772157 -0.00099 4.31373e-06 1e-05 0.001 0.000784314 0.00099
1.08 0.303 0 0.482353 0 0.48 0.48 0.48 0.48 0.303 0.000791961 -0.00099 3.92157e-06 1e-05 0.001 0.000803922 0.00099
1.082 0.303 0 0.494118 0 0.492 0.492 0.492 0.492 0.303 0.000811765 -0.00099 3.52941e-06 1e-05 0.001 0.000823529 0.00099
1.084 0.303 0 0.505882 0 0.504 0.504 0.504 0.504 0.303 0.000831569 -0.00099 3.13725e-06 1e-05 0.001 0.000843137 0.00099
1.086 0.303 0 0.517647 0 0.516 0.516 0.516 0.516 0.303 0.000851373 -0.00099 2.7451e-06 1e-05 0.001 0.000862745 0.00099
1.088 0.303 0 0.529412 0 0.528 0.528 0.528 0.528 0.303 0.000871176 -0.00099 2.35294e-06 1e-05 0.001 0.000882353 0.00099
1.09 0.303 0 0.541176 0 0.54 0.54 0.54 0.54 0.303 0.00089098 -0.00099 1.96078e-06 1e-05 0.001 0.000901961 0.00099
1.092 0.303 0 0.552941 0 0.552 0.552 0.552 0.552 0.303 0.000910784 -0.00099 1.56863e-06 1e-05 0.001 0.000921569 0.00099
1.094 0.303 0 0.564706 0 0.564 0.564 0.564 0.564 0.303 0.000930588 -0.00099 1.17647e-06 1e-05 0.001 0.000941176 0.00099
1.096 0.303 0 0.576471 0 0.576 0.576 0.576 0.576 0.303 0.000950392 -0.00099 7.84314e-07 1e-05 0.001 0.000960784 0.00099
1.098 0.303 0 0.588235 0 0.588 0.588 0.588 0.588 0.303 0.000970196 -0.00099 3.92157e-07 1e-05 0.001 0.000980392 0.00099
1.1 0.303 0 0.6 0 0.6 0.6 0.6 0.6 0.303 0.00099 -0.00099 0 1e-05 0.001 0.001 0.00099
1.102 0.303 0 0.6 0 0.612 0.612 0.612 0.612 0.303 0.00099 -0.00099 0 1e-05 0.001 0.001 0.00099
1.104 0.303 0 0.6 0 0.624 0.624 0.624 0.624 0.303 0.00099 -0.00099 0 1e-05 0.001 0.001 0.00099
1.106 0.303 0 0.6 0 0.636 0.636 0.636 0.636 0.303 0.00099 -0.00099 0 1e-05 0.001 0.001 0.00099
1.108 0.303 0 0.6 0 0.648 0.648 0.648 0.648 0.303 0.00099 -0.00099 0 1e-05 0.001 0.001 0.00099
1.11 0.303 0 0.6 0 0.66 0.66 0.66 0.66 0.303 0.00099 -0.00099 0 1e-05 0.001 0.001 0.00099
1.112 0.303 0 0.6 0 0.672 0.672 0.672 0.672 0.303 0.00099 -0.00099 0 1e-05 0.001 0.001 0.00099
1.114 0.303 0 0.6 0 0.684 0.684 0.684 0.684 0.303 0.00099 -0.00099 0 1e-05 0.001 0.001 0.00099
1.116 0.303 0 0.6 0 0.696 0.696 0.696 0.696 0.303 0.00099 -0.00099 0 1e-05 0.001 0.001 0.00099
1.118 0.303 0 0.6 0 0.708 0.708 0.708 0.708 0.303 0.00099 -0.00099 0 1e-05 0.001 0.001 0.00099
1.12 0.303 0 0.6 0 0.72 0.72 0.72 0.72 0.303 0.00099 -0.00099 0 1e-05 0.001 0.001 0.00099
1.122 0.303 0 0.6 0 0.732 0.732 0.732 0.732 0.303 0.00099 -0.00099 0 1e-05 0.001 0.001 0.00099
1.124 0.303 0 0.6 0 0.744 0.744 0.744 0.744 0.303 0.00099 -0.00099 0 1e-05 0.001 0.001 0.00099
1.126 0.303 0 0.6 0 0.756 0.756 0.756 0.756 0.303 0.00099 -0.00099 0 1e-05 0.001 0.001 0.00099
1.128 0.303 0 0.6 0 0.768 0.768 0.768 0.768 0.303 0.00099 -0.00099 0 1e-05 0.001 0.001 0.00099
1.13 0.303 0 0.6 0 0.78 0.78 0.78 0.78 0.303 0.00099 -0.00099 0 1e-05 0.001 0.001 0.00099
1.132 0.303 0 0.6 0 0.792 0.792 0.792 0.792 0.303 0.00099 -0.00099 0 1e-05 0.001 0.001 0.00099
1.134 0.303 0 0.6 0 0.804 0.804 0.804 0.804 0.303 0.00099 -0.00099 0 1e-05 0.001 0.001 0.00099
1.136 0.303 0 0.6 0 0.816 0.816 0.816 0.816 0.303 0.00099 -0.00099 0 1e-05 0.001 0.001 0.00099
