t 1 2 jL0100 
516 0.496524 3.72453 2.00422
516.1 0.465123 3.75063 2.05226
516.2 0.431986 3.77032 2.09707
516.3 0.397195 3.78358 2.13848
516.4 0.360843 3.79039 2.17635
516.5 0.323034 3.79077 2.2105
516.6 0.28388 3.78473 2.24081
516.7 0.243504 3.77232 2.26715
516.8 0.202034 3.7536 2.2894
516.9 0.159611 3.72865 2.30746
517 0.116377 3.69758 2.32123
517.1 0.0724843 3.66051 2.33066
517.2 0.028089 3.61758 2.33567
517.3 -0.0166478 3.56895 2.33623
517.4 -0.0615612 3.51481 2.33232
517.5 -0.106483 3.45536 2.32391
517.6 -0.151242 3.39083 2.31103
517.7 -0.195666 3.32147 2.29369
517.8 -0.239581 3.24753 2.27194
517.9 -0.282815 3.16929 2.24583
518 -0.325195 3.08706 2.21545
518.1 -0.366549 3.00116 2.18089
518.2 -0.406708 2.9119 2.14225
518.3 -0.445506 2.81965 2.09967
518.4 -0.48278 2.72475 2.05329
518.5 -0.518372 2.62758 2.00328
518.6 -0.552129 2.52853 1.9498
518.7 -0.583904 2.42798 1.89304
518.8 -0.613556 2.32634 1.83322
518.9 -0.640951 2.22402 1.77055
519 -0.665964 2.12142 1.70526
519.1 -0.688477 2.01897 1.6376
519.2 -0.708381 1.91708 1.56782
519.3 -0.725578 1.81617 1.49619
519.4 -0.739978 1.71666 1.42298
519.5 -0.751502 1.61897 1.34848
519.6 -0.760082 1.5235 1.27297
519.7 -0.765662 1.43067 1.19676
519.8 -0.768195 1.34087 1.12014
519.9 -0.767649 1.25449 1.04343
520 -0.764002 1.1719 0.96692
520.1 -0.757244 1.09348 0.890935
520.2 -0.747379 1.01956 0.815781
520.3 -0.734535 0.947161 0.741761
520.4 -0.71896 0.874308 0.669157
520.5 -0.700964 0.800587 0.598225
520.6 -0.680878 0.726068 0.529189
520.7 -0.659034 0.650948 0.462241
520.8 -0.635758 0.575443 0.397542
520.9 -0.611361 0.499743 0.335218
521 -0.586142 0.424003 0.275367
521.1 -0.560388 0.34834 0.218057
521.2 -0.53437 0.272826 0.16333
521.3 -0.508344 0.197493 0.111197
521.4 -0.482554 0.122334 0.0616498
521.5 -0.457232 0.0472945 0.0146518
521.6 -0.432594 -0.0277176 -0.0298539
521.7 -0.408848 -0.102839 -0.0719456
521.8 -0.386189 -0.178248 -0.111722
521.9 -0.3648 -0.254169 -0.149301
522 -0.344859 -0.330867 -0.184818
522.1 -0.326531 -0.408656 -0.218426
522.2 -0.309979 -0.487895 -0.250293
522.3 -0.295355 -0.56899 -0.280606
522.4 -0.282811 -0.6524 -0.309565
522.5 -0.272493 -0.738635 -0.337384
522.6 -0.264547 -0.82826 -0.364293
522.7 -0.259118 -0.921898 -0.390538
522.8 -0.25631 -1.01896 -0.416373
522.9 -0.256027 -1.11453 -0.442053
523 -0.258052 -1.20732 -0.467817
523.1 -0.26212 -1.29719 -0.49388
523.2 -0.267954 -1.38439 -0.520431
523.3 -0.275282 -1.46922 -0.547633
523.4 -0.283845 -1.55198 -0.575624
523.5 -0.2934 -1.63293 -0.604514
523.6 -0.303716 -1.71229 -0.634392
523.7 -0.314577 -1.79024 -0.665323
523.8 -0.325782 -1.8669 -0.697352
523.9 -0.33714 -1.94236 -0.730504
524 -0.348474 -2.01669 -0.764787
524.1 -0.359619 -2.08992 -0.800189
524.2 -0.370418 -2.16204 -0.836684
524.3 -0.380729 -2.23303 -0.874231
524.4 -0.390417 -2.30284 -0.912774
524.5 -0.399358 -2.37141 -0.952246
524.6 -0.407438 -2.43865 -0.992566
524.7 -0.414553 -2.50447 -1.03364
524.8 -0.420606 -2.56876 -1.07538
524.9 -0.425513 -2.63138 -1.11765
525 -0.429195 -2.69222 -1.16036
525.1 -0.431586 -2.75113 -1.20337
525.2 -0.432625 -2.80797 -1.24654
525.3 -0.432263 -2.8626 -1.28975
525.4 -0.430458 -2.91487 -1.33286
525.5 -0.427176 -2.96462 -1.3757
525.6 -0.422392 -3.01172 -1.41814
525.7 -0.416092 -3.05602 -1.46003
525.8 -0.408266 -3.09737 -1.50121
525.9 -0.398914 -3.13564 -1.54153
526 -0.388044 -3.17071 -1.58084
526.1 -0.375673 -3.20244 -1.61899
526.2 -0.361825 -3.23072 -1.65582
526.3 -0.346529 -3.25546 -1.69121
526.4 -0.329825 -3.27654 -1.72499
526.5 -0.311758 -3.2939 -1.75703
526.6 -0.29238 -3.30744 -1.78721
526.7 -0.27175 -3.31713 -1.81538
526.8 -0.249935 -3.32289 -1.84143
526.9 -0.227004 -3.32471 -1.86525
527 -0.203036 -3.32256 -1.88673
527.1 -0.178112 -3.31643 -1.90576
527.2 -0.15232 -3.30632 -1.92226
527.3 -0.125753 -3.29227 -1.93614
527.4 -0.0985061 -3.27431 -1.94734
527.5 -0.0706807 -3.25248 -1.95578
527.6 -0.0423805 -3.22687 -1.96142
527.7 -0.0137125 -3.19753 -1.96421
527.8 0.0152137 -3.16459 -1.96413
527.9 0.0442863 -3.12813 -1.96115
528 0.0733917 -3.0883 -1.95527
528.1 0.102415 -3.04522 -1.94648
528.2 0.131241 -2.99906 -1.9348
528.3 0.159754 -2.94997 -1.92025
528.4 0.187837 -2.89813 -1.90288
528.5 0.215376 -2.84374 -1.88273
528.6 0.242258 -2.787 -1.85987
528.7 0.268368 -2.72812 -1.83435
528.8 0.293599 -2.66732 -1.80628
528.9 0.317841 -2.60483 -1.77573
529 0.34099 -2.5409 -1.74281
529.1 0.362945 -2.47578 -1.70764
529.2 0.383609 -2.4097 -1.67035
529.3 0.402888 -2.34295 -1.63106
529.4 0.420696 -2.27578 -1.58991
529.5 0.436949 -2.20845 -1.54707
529.6 0.451569 -2.14125 -1.50268
529.7 0.464485 -2.07444 -1.45692
529.8 0.475633 -2.0083 -1.40996
529.9 0.484952 -1.94309 -1.36197
530 0.492392 -1.8791 -1.31315
530.1 0.497908 -1.81658 -1.26369
530.2 0.501462 -1.7558 -1.21377
530.3 0.503025 -1.69702 -1.16359
530.4 0.502574 -1.6405 -1.11336
530.5 0.500096 -1.58647 -1.06328
530.6 0.495585 -1.53518 -1.01354
530.7 0.489042 -1.48686 -0.964364
530.8 0.480478 -1.44172 -0.915939
530.9 0.469911 -1.39997 -0.86847
531 0.457369 -1.36181 -0.822155
531.1 0.442884 -1.32742 -0.777192
531.2 0.426502 -1.29697 -0.73377
531.3 0.408271 -1.27061 -0.692078
531.4 0.388252 -1.24848 -0.652298
531.5 0.36651 -1.2307 -0.614603
531.6 0.343119 -1.21739 -0.579164
531.7 0.31816 -1.20862 -0.54614
531.8 0.291721 -1.20448 -0.515684
531.9 0.263897 -1.20501 -0.487939
532 0.234788 -1.21025 -0.463038
532.1 0.204502 -1.22022 -0.441104
532.2 0.173151 -1.23492 -0.42225
532.3 0.140852 -1.25431 -0.406575
532.4 0.107729 -1.27838 -0.394168
532.5 0.0739067 -1.30704 -0.385105
532.6 0.039517 -1.34023 -0.37945
532.7 0.00469342 -1.37785 -0.377252
532.8 -0.0304274 -1.41979 -0.378547
532.9 -0.0657065 -1.4659 -0.38336
533 -0.101003 -1.51603 -0.391697
533.1 -0.136176 -1.57002 -0.403555
533.2 -0.171081 -1.62769 -0.418913
533.3 -0.205577 -1.68882 -0.437737
533.4 -0.239522 -1.75319 -0.45998
533.5 -0.272774 -1.82059 -0.48558
533.6 -0.305194 -1.89075 -0.514459
533.7 -0.336646 -1.96342 -0.546528
533.8 -0.366994 -2.03833 -0.581685
533.9 -0.396108 -2.11519 -0.61981
534 -0.423861 -2.19371 -0.660776
534.1 -0.45013 -2.27359 -0.704441
534.2 -0.474798 -2.35451 -0.750648
534.3 -0.497753 -2.43616 -0.799235
534.4 -0.518888 -2.51822 -0.850023
534.5 -0.538105 -2.60036 -0.902825
534.6 -0.55531 -2.68224 -0.957447
534.7 -0.570418 -2.76355 -1.01368
534.8 -0.583351 -2.84394 -1.07132
534.9 -0.594041 -2.92308 -1.13013
535 -0.602426 -3.00066 -1.1899
535.1 -0.608455 -3.07633 -1.25038
535.2 -0.612083 -3.14979 -1.31135
535.3 -0.613277 -3.22071 -1.37256
535.4 -0.612014 -3.2888 -1.43376
535.5 -0.608278 -3.35376 -1.49472
535.6 -0.602064 -3.4153 -1.55517
535.7 -0.593379 -3.47315 -1.61488
535.8 -0.582236 -3.52703 -1.6736
535.9 -0.568662 -3.57672 -1.73108
536 -0.552692 -3.62196 -1.78709
536.1 -0.53437 -3.66255 -1.84139
536.2 -0.513752 -3.69828 -1.89373
536.3 -0.490902 -3.72898 -1.94391
536.4 -0.465894 -3.75447 -1.99169
536.5 -0.438812 -3.77461 -2.03688
536.6 -0.409748 -3.78929 -2.07925
536.7 -0.378803 -3.79839 -2.11863
536.8 -0.346087 -3.80183 -2.15483
536.9 -0.311717 -3.79957 -2.18768
537 -0.275818 -3.79155 -2.21702
537.1 -0.238522 -3.77777 -2.2427
537.2 -0.199969 -3.75823 -2.26459
537.3 -0.160304 -3.73298 -2.28257
537.4 -0.119676 -3.70206 -2.29655
537.5 -0.0782428 -3.66555 -2.30642
537.6 -0.0361634 -3.62355 -2.31212
537.7 0.00639758 -3.5762 -2.3136
537.8 0.0492728 -3.52364 -2.3108
537.9 0.0922924 -3.46603 -2.30372
538 0.135284 -3.40358 -2.29234
538.1 0.178075 -3.33649 -2.27667
538.2 0.220491 -3.26499 -2.25675
538.3 0.262359 -3.18934 -2.23262
538.4 0.303506 -3.10981 -2.20434
538.5 0.343761 -3.02669 -2.172
538.6 0.382953 -2.94028 -2.13569
538.7 0.420918 -2.85091 -2.09553
538.8 0.457493 -2.75891 -2.05164
538.9 0.492519 -2.66462 -2.00417
539 0.525843 -2.56843 -1.9533
539.1 0.557318 -2.47068 -1.89918
539.2 0.586802 -2.37177 -1.84202
539.3 0.61416 -2.27208 -1.78203
539.4 0.639266 -2.17201 -1.71941
539.5 0.662 -2.07195 -1.65441
539.6 0.682252 -1.97232 -1.58725
539.7 0.699921 -1.87351 -1.51821
539.8 0.714915 -1.77593 -1.44753
539.9 0.727152 -1.67998 -1.3755
540 0.736561 -1.58605 -1.30238
540.1 0.743081 -1.49456 -1.22847
540.2 0.746664 -1.40587 -1.15406
540.3 0.747272 -1.32038 -1.07943
540.4 0.744877 -1.23845 -1.0049
540.5 0.739466 -1.16043 -0.930757
540.6 0.731037 -1.08668 -0.857307
540.7 0.719599 -1.01752 -0.784851
540.8 0.705281 -0.95013 -0.71368
540.9 0.688321 -0.882729 -0.644068
541 0.669015 -0.81498 -0.576263
541.1 0.647677 -0.746989 -0.510483
541.2 0.624618 -0.678989 -0.446915
541.3 0.600142 -0.611225 -0.385717
541.4 0.57454 -0.543923 -0.327015
541.5 0.548088 -0.47728 -0.270908
541.6 0.521049 -0.411459 -0.217469
541.7 0.49367 -0.346587 -0.166745
541.8 0.466182 -0.28276 -0.118758
541.9 0.438803 -0.220036 -0.0735087
542 0.411735 -0.158443 -0.0309766
542.1 0.385169 -0.0979764 0.00887868
542.2 0.359278 -0.0385971 0.0461156
542.3 0.334227 0.0197641 0.0808097
542.4 0.310166 0.0772081 0.113052
542.5 0.287234 0.133867 0.142949
542.6 0.265561 0.189905 0.170618
542.7 0.245266 0.245515 0.196192
542.8 0.226459 0.300923 0.219814
542.9 0.209244 0.356388 0.241638
543 0.193717 0.412199 0.261827
543.1 0.179968 0.468678 0.280554
543.2 0.168083 0.526183 0.298002
543.3 0.158144 0.585105 0.314361
543.4 0.150234 0.645875 0.32983
543.5 0.144431 0.708959 0.344615
543.6 0.140815 0.774869 0.358931
543.7 0.139469 0.844155 0.373001
543.8 0.140478 0.917417 0.387056
543.9 0.143931 0.995305 0.401336
544 0.149758 1.07357 0.41608
544.1 0.157775 1.15077 0.431513
544.2 0.167747 1.22669 0.447841
544.3 0.179424 1.30146 0.465245
544.4 0.192559 1.37534 0.483884
544.5 0.20691 1.44855 0.50389
544.6 0.22225 1.5213 0.525376
544.7 0.238359 1.59375 0.548429
544.8 0.25503 1.66603 0.573115
544.9 0.272065 1.73821 0.599481
545 0.289277 1.81035 0.627555
545.1 0.306489 1.88247 0.657346
545.2 0.323532 1.95455 0.688845
545.3 0.340247 2.02655 0.722027
545.4 0.356482 2.09842 0.756854
545.5 0.372095 2.17005 0.793269
545.6 0.386953 2.24136 0.831204
545.7 0.40093 2.31221 0.870578
545.8 0.413908 2.38248 0.911296
545.9 0.425779 2.452 0.953254
546 0.436443 2.52062 0.996337
546.1 0.445807 2.58816 1.04042
546.2 0.453786 2.65444 1.08536
546.3 0.460306 2.71929 1.13103
546.4 0.4653 2.7825 1.17728
546.5 0.468708 2.84388 1.22394
546.6 0.47048 2.90325 1.27086
546.7 0.470575 2.96039 1.31787
546.8 0.46896 3.01513 1.3648
546.9 0.465609 3.06728 1.41149
547 0.460506 3.11663 1.45775
547.1 0.453643 3.16303 1.50341
547.2 0.445021 3.20628 1.5483
547.3 0.43465 3.24623 1.59224
547.4 0.422545 3.28271 1.63506
547.5 0.408733 3.31558 1.67658
547.6 0.393247 3.34471 1.71664
547.7 0.376127 3.36996 1.75506
547.8 0.357423 3.39123 1.7917
547.9 0.337191 3.40841 1.82639
548 0.315495 3.42142 1.85899
548.1 0.292404 3.43019 1.88935
548.2 0.267995 3.43466 1.91734
548.3 0.242353 3.4348 1.94282
548.4 0.215567 3.43057 1.96569
548.5 0.187732 3.42196 1.98583
548.6 0.158948 3.409 2.00313
548.7 0.129321 3.3917 2.01753
548.8 0.0989609 3.3701 2.02892
548.9 0.0679814 3.34426 2.03725
549 0.0365003 3.31427 2.04246
549.1 0.0046384 3.28021 2.04451
549.2 -0.0274809 3.24218 2.04336
549.3 -0.0597319 3.20033 2.03899
549.4 -0.0919873 3.15478 2.0314
549.5 -0.124119 3.1057 2.0206
549.6 -0.155997 3.05326 2.0066
549.7 -0.187492 2.99765 1.98943
549.8 -0.218476 2.93906 1.96914
549.9 -0.248821 2.87771 1.94579
550 -0.2784 2.81383 1.91945
550.1 -0.307089 2.74765 1.8902
550.2 -0.334766 2.67943 1.85813
550.3 -0.361312 2.60943 1.82335
550.4 -0.386611 2.53791 1.78598
550.5 -0.410553 2.46515 1.74616
550.6 -0.43303 2.39144 1.70401
550.7 -0.453941 2.31706 1.6597
550.8 -0.47319 2.24232 1.61339
550.9 -0.490686 2.1675 1.56524
551 -0.506344 2.09291 1.51543
551.1 -0.520088 2.01886 1.46416
551.2 -0.531847 1.94564 1.41161
551.3 -0.541559 1.87356 1.35799
551.4 -0.549167 1.80291 1.3035
551.5 -0.554625 1.734 1.24837
551.6 -0.557893 1.66711 1.19279
551.7 -0.558942 1.60254 1.13701
551.8 -0.557749 1.54055 1.08123
551.9 -0.554301 1.48142 1.02568
552 -0.548595 1.42541 0.970594
552.1 -0.540635 1.37278 0.916189
552.2 -0.530435 1.32375 0.862692
552.3 -0.518019 1.27856 0.810325
552.4 -0.503418 1.23742 0.759308
552.5 -0.486675 1.20052 0.709857
552.6 -0.46784 1.16806 0.662184
552.7 -0.446971 1.14019 0.616495
552.8 -0.424137 1.11707 0.57299
552.9 -0.399414 1.09882 0.53186
553 -0.372885 1.08556 0.493291
553.1 -0.344644 1.07738 0.457459
553.2 -0.314791 1.07435 0.424529
553.3 -0.283432 1.07653 0.394656
553.4 -0.250682 1.08396 0.367987
553.5 -0.216661 1.09664 0.344653
553.6 -0.181497 1.11456 0.324775
553.7 -0.145322 1.1377 0.308461
553.8 -0.108272 1.166 0.295805
553.9 -0.0704914 1.19939 0.286887
554 -0.0321248 1.23777 0.281772
554.1 0.00667773 1.28104 0.280513
554.2 0.0457634 1.32906 0.283144
554.3 0.0849773 1.38166 0.289686
554.4 0.124163 1.43869 0.300144
554.5 0.163162 1.49993 0.314508
554.6 0.201815 1.56519 0.33275
554.7 0.239966 1.63423 0.354828
554.8 0.277456 1.70679 0.380685
554.9 0.31413 1.78263 0.410246
555 0.349832 1.86145 0.443422
555.1 0.384412 1.94298 0.480108
555.2 0.417722 2.02689 0.520184
555.3 0.449617 2.11287 0.563518
555.4 0.479957 2.20059 0.609959
555.5 0.50861 2.28971 0.659347
555.6 0.535444 2.3799 0.711506
555.7 0.560339 2.47078 0.766248
555.8 0.583177 2.562 0.823374
555.9 0.603852 2.6532 0.882673
556 0.622263 2.744 0.943923
556.1 0.638316 2.83405 1.00689
556.2 0.65193 2.92297 1.07135
556.3 0.66303 3.0104 1.13703
556.4 0.67155 3.09596 1.2037
556.5 0.677436 3.17931 1.27108
556.6 0.680644 3.26009 1.33892
556.7 0.681139 3.33796 1.40694
556.8 0.678897 3.41257 1.47488
556.9 0.673906 3.4836 1.54245
557 0.666163 3.55074 1.60938
557.1 0.655678 3.61368 1.67541
557.2 0.642471 3.67215 1.74025
557.3 0.626574 3.72586 1.80363
557.4 0.608028 3.77457 1.86529
557.5 0.586888 3.81803 1.92497
557.6 0.563218 3.85603 1.98241
557.7 0.537092 3.88838 2.03737
557.8 0.508597 3.9149 2.08959
557.9 0.477828 3.93543 2.13886
558 0.44489 3.94985 2.18494
558.1 0.409899 3.95805 2.22762
558.2 0.37298 3.95995 2.26672
558.3 0.334265 3.95548 2.30203
558.4 0.293895 3.94462 2.3334
558.5 0.252021 3.92735 2.36065
558.6 0.208798 3.9037 2.38366
558.7 0.16439 3.87372 2.40229
558.8 0.118965 3.83746 2.41643
558.9 0.072699 3.79503 2.42599
559 0.0257709 3.74654 2.43089
559.1 -0.0216359 3.69215 2.43108
559.2 -0.0693343 3.63203 2.42653
559.3 -0.117135 3.56636 2.4172
559.4 -0.164846 3.49538 2.4031
559.5 -0.212275 3.41933 2.38425
559.6 -0.259228 3.33846 2.36068
559.7 -0.305514 3.25307 2.33246
559.8 -0.35094 3.16347 2.29966
559.9 -0.395317 3.06998 2.26237
560 -0.438458 2.97295 2.22071
560.1 -0.48018 2.87273 2.17481
560.2 -0.520303 2.76971 2.12482
560.3 -0.558652 2.66428 2.07092
560.4 -0.595061 2.55685 2.01328
560.5 -0.629366 2.44782 1.95211
560.6 -0.661413 2.33763 1.88762
560.7 -0.691054 2.22671 1.82006
560.8 -0.718152 2.1155 1.74966
560.9 -0.742577 2.00445 1.67669
561 -0.764209 1.894 1.60141
561.1 -0.782939 1.78461 1.52413
561.2 -0.798668 1.67671 1.44512
561.3 -0.81131 1.57076 1.3647
561.4 -0.820788 1.46721 1.28317
561.5 -0.827039 1.36647 1.20086
561.6 -0.830013 1.26899 1.11809
561.7 -0.829671 1.17519 1.03519
561.8 -0.825988 1.08546 0.952488
561.9 -0.818952 1.0002 0.870324
562 -0.808747 0.914394 0.78902
562.1 -0.795681 0.826608 0.708873
562.2 -0.780119 0.736558 0.63015
562.3 -0.762444 0.64431 0.553079
562.4 -0.743039 0.550002 0.477853
562.5 -0.722281 0.453762 0.404625
562.6 -0.700536 0.355676 0.333514
562.7 -0.678158 0.255777 0.264599
562.8 -0.655489 0.154038 0.197929
562.9 -0.632861 0.0503756 0.133514
563 -0.610592 -0.0553568 0.0713368
563.1 -0.588991 -0.163369 0.0113449
563.2 -0.568357 -0.273935 -0.046543
563.3 -0.548981 -0.387397 -0.102438
563.4 -0.531143 -0.504167 -0.156479
563.5 -0.515121 -0.62473 -0.208834
563.6 -0.501185 -0.749645 -0.259698
563.7 -0.489603 -0.879552 -0.309293
563.8 -0.480607 -1.01422 -0.357865
563.9 -0.474144 -1.14615 -0.405665
564 -0.469979 -1.27326 -0.452931
564.1 -0.467806 -1.39519 -0.499873
564.2 -0.467299 -1.51216 -0.546673
564.3 -0.468139 -1.62453 -0.593483
564.4 -0.470026 -1.73263 -0.640421
564.5 -0.47268 -1.83679 -0.687579
564.6 -0.475842 -1.93726 -0.735021
564.7 -0.47927 -2.03425 -0.782787
564.8 -0.482746 -2.12793 -0.830892
564.9 -0.486067 -2.21843 -0.879331
565 -0.489049 -2.30583 -0.928081
565.1 -0.491523 -2.39018 -0.977099
565.2 -0.493335 -2.47152 -1.02633
565.3 -0.494349 -2.54983 -1.07569
565.4 -0.49444 -2.62511 -1.12511
565.5 -0.493497 -2.6973 -1.17448
565.6 -0.491425 -2.76636 -1.2237
565.7 -0.488139 -2.83221 -1.27265
565.8 -0.483567 -2.89477 -1.32121
565.9 -0.477649 -2.95396 -1.36923
566 -0.470336 -3.00969 -1.4166
566.1 -0.461592 -3.06185 -1.46316
566.2 -0.451389 -3.11035 -1.50877
566.3 -0.439712 -3.1551 -1.55329
566.4 -0.426555 -3.19599 -1.59657
566.5 -0.411922 -3.23294 -1.63846
566.6 -0.395827 -3.26586 -1.67881
566.7 -0.378292 -3.29467 -1.71748
566.8 -0.35935 -3.31929 -1.75432
566.9 -0.339041 -3.33967 -1.78921
567 -0.317413 -3.35575 -1.822
567.1 -0.294523 -3.36748 -1.85256
567.2 -0.270434 -3.37484 -1.88078
567.3 -0.245218 -3.37781 -1.90653
567.4 -0.218952 -3.37638 -1.92971
567.5 -0.19172 -3.37056 -1.95022
567.6 -0.163612 -3.36037 -1.96796
567.7 -0.134723 -3.34585 -1.98286
567.8 -0.105153 -3.32705 -1.99484
567.9 -0.0750071 -3.30403 -2.00383
568 -0.0443937 -3.27689 -2.00979
568.1 -0.0134248 -3.24571 -2.01267
568.2 0.0177842 -3.2106 -2.01244
568.3 0.0491156 -3.1717 -2.00909
568.4 0.0804497 -3.12914 -2.00261
568.5 0.111665 -3.08308 -1.99301
568.6 0.14264 -3.03369 -1.9803
568.7 0.173252 -2.98115 -1.96451
568.8 0.203378 -2.92566 -1.94569
568.9 0.232896 -2.86742 -1.92389
569 0.261685 -2.80667 -1.89918
569.1 0.289628 -2.74362 -1.87163
569.2 0.316605 -2.67852 -1.84134
569.3 0.342505 -2.61163 -1.80841
569.4 0.367215 -2.5432 -1.77295
569.5 0.390629 -2.4735 -1.73509
569.6 0.412644 -2.4028 -1.69496
569.7 0.433161 -2.3314 -1.65271
569.8 0.452086 -2.25956 -1.60848
569.9 0.469333 -2.18758 -1.56245
570 0.48482 -2.11576 -1.51479
570.1 0.498471 -2.04438 -1.46567
570.2 0.510217 -1.97374 -1.41528
570.3 0.519997 -1.90412 -1.36382
570.4 0.527756 -1.83583 -1.31148
570.5 0.533448 -1.76914 -1.25847
570.6 0.537034 -1.70435 -1.205
570.7 0.538483 -1.64172 -1.15128
570.8 0.537772 -1.58153 -1.09752
570.9 0.534888 -1.52404 -1.04394
571 0.529825 -1.46951 -0.990759
571.1 0.522587 -1.41817 -0.938193
571.2 0.513186 -1.37027 -0.886458
571.3 0.501641 -1.32602 -0.835771
571.4 0.487984 -1.28562 -0.786343
571.5 0.472253 -1.24929 -0.738383
571.6 0.454493 -1.21719 -0.692097
571.7 0.434761 -1.18948 -0.647684
571.8 0.413121 -1.16632 -0.605339
571.9 0.389644 -1.14783 -0.565247
572 0.364411 -1.13413 -0.527589
572.1 0.337509 -1.12531 -0.492536
572.2 0.309032 -1.12144 -0.46025
572.3 0.279084 -1.12259 -0.430882
572.4 0.247773 -1.12878 -0.404574
572.5 0.215214 -1.14003 -0.381457
572.6 0.181528 -1.15634 -0.36165
572.7 0.146843 -1.17768 -0.345258
572.8 0.111288 -1.20401 -0.332375
572.9 0.0750017 -1.23525 -0.32308
573 0.038123 -1.27133 -0.317441
573.1 0.000795925 -1.31214 -0.315508
573.2 -0.036833 -1.35755 -0.317319
573.3 -0.0746146 -1.40742 -0.322897
573.4 -0.112398 -1.46158 -0.332249
573.5 -0.150032 -1.51984 -0.345369
573.6 -0.187362 -1.58201 -0.362233
573.7 -0.224237 -1.64787 -0.382804
573.8 -0.260505 -1.71717 -0.407027
573.9 -0.296015 -1.78968 -0.434836
574 -0.330617 -1.86512 -0.466147
574.1 -0.364166 -1.94322 -0.500862
574.2 -0.396517 -2.02367 -0.538868
574.3 -0.427532 -2.10618 -0.580039
574.4 -0.457074 -2.19044 -0.624234
574.5 -0.485014 -2.2761 -0.6713
574.6 -0.511225 -2.36285 -0.72107
574.7 -0.535589 -2.45034 -0.773366
574.8 -0.557992 -2.53823 -0.827998
574.9 -0.578329 -2.62616 -0.884763
575 -0.596502 -2.71379 -0.943452
575.1 -0.61242 -2.80075 -1.00384
575.2 -0.626002 -2.88669 -1.06571
575.3 -0.637173 -2.97126 -1.12881
575.4 -0.645869 -3.0541 -1.1929
575.5 -0.652037 -3.13488 -1.25773
575.6 -0.65563 -3.21324 -1.32305
575.7 -0.656614 -3.28886 -1.3886
575.8 -0.654964 -3.3614 -1.45411
575.9 -0.650665 -3.43055 -1.51933
576 -0.643714 -3.49601 -1.58398
576.1 -0.634118 -3.55748 -1.6478
576.2 -0.621893 -3.61469 -1.71054
576.3 -0.607069 -3.66736 -1.77192
576.4 -0.589684 -3.71525 -1.83169
576.5 -0.569787 -3.75814 -1.88961
576.6 -0.547439 -3.7958 -1.9454
576.7 -0.522709 -3.82805 -1.99885
576.8 -0.495679 -3.8547 -2.04971
576.9 -0.466439 -3.87562 -2.09776
577 -0.435088 -3.89066 -2.14278
577.1 -0.401736 -3.89973 -2.18457
577.2 -0.366501 -3.90274 -2.22294
577.3 -0.32951 -3.89962 -2.25769
577.4 -0.290898 -3.89034 -2.28867
577.5 -0.250807 -3.87489 -2.31572
577.6 -0.209387 -3.85329 -2.33869
577.7 -0.166793 -3.82556 -2.35747
577.8 -0.123188 -3.79177 -2.37194
577.9 -0.0787389 -3.75202 -2.38202
578 -0.0336179 -3.7064 -2.38761
578.1 0.0119988 -3.65507 -2.38868
578.2 0.0579316 -3.59817 -2.38517
578.3 0.103998 -3.5359 -2.37707
578.4 0.150015 -3.46846 -2.36437
578.5 0.195795 -3.39608 -2.34708
578.6 0.241153 -3.31901 -2.32524
578.7 0.285903 -3.23754 -2.2989
578.8 0.329861 -3.15193 -2.26813
578.9 0.372842 -3.06252 -2.23302
579 0.414666 -2.96963 -2.19367
579.1 0.455157 -2.87361 -2.15021
579.2 0.494139 -2.77481 -2.10278
579.3 0.531444 -2.67361 -2.05154
579.4 0.56691 -2.57041 -1.99667
579.5 0.600377 -2.46559 -1.93835
579.6 0.631696 -2.35957 -1.8768
579.7 0.660724 -2.25276 -1.81224
579.8 0.687325 -2.1456 -1.74489
579.9 0.711373 -2.0385 -1.67502
580 0.732751 -1.9319 -1.60288
580.1 0.751352 -1.82623 -1.52874
580.2 0.767078 -1.72193 -1.45289
580.3 0.779843 -1.61942 -1.37562
580.4 0.789573 -1.51913 -1.29722
580.5 0.796203 -1.42148 -1.21801
580.6 0.799683 -1.32689 -1.13829
580.7 0.799973 -1.23576 -1.05839
580.8 0.797046 -1.14849 -0.978618
580.9 0.790889 -1.06545 -0.899301
